gene_id,pep_id,contig,start,end,pred_score
gene:BU24DRAFT_27346,gene:BU24DRAFT_27346,ML978066,3802731,3805015,5.631985e-05
gene:BU24DRAFT_27335,gene:BU24DRAFT_27335,ML978066,3804944,3805740,0.00019055011
gene:BU24DRAFT_332796,gene:BU24DRAFT_332796,ML978066,3808324,3808590,8.373033e-05
gene:BU24DRAFT_470529,gene:BU24DRAFT_470529,ML978066,3813896,3814604,8.2601466e-05
gene:BU24DRAFT_446685,gene:BU24DRAFT_446685,ML978066,3815357,3816526,9.258978e-05
gene:BU24DRAFT_338657,gene:BU24DRAFT_338657,ML978066,3818169,3818817,9.35799e-05
gene:BU24DRAFT_417364,gene:BU24DRAFT_417364,ML978066,3819077,3820420,0.00015169935
gene:BU24DRAFT_383959,gene:BU24DRAFT_383959,ML978066,3821952,3822743,0.0001124399
gene:BU24DRAFT_27562,gene:BU24DRAFT_27562,ML978066,3824893,3825440,0.00016397492
gene:BU24DRAFT_27563,gene:BU24DRAFT_27563,ML978066,3825441,3826611,0.00017212542
gene:BU24DRAFT_338799,gene:BU24DRAFT_338799,ML978066,3827138,3829625,0.00011677545
gene:BU24DRAFT_417367,gene:BU24DRAFT_417367,ML978066,3830100,3830969,0.00017668433
gene:BU24DRAFT_417369,gene:BU24DRAFT_417369,ML978066,3831195,3831604,0.00016380078
gene:BU24DRAFT_27592,gene:BU24DRAFT_27592,ML978066,3833628,3834498,0.00025431527
gene:BU24DRAFT_27597,gene:BU24DRAFT_27597,ML978066,3834362,3838045,0.00010187996
gene:BU24DRAFT_27598,gene:BU24DRAFT_27598,ML978066,3838046,3838963,9.947611e-05
gene:BU24DRAFT_27606,gene:BU24DRAFT_27606,ML978066,3840383,3842033,6.0898034e-05
gene:BU24DRAFT_27614,gene:BU24DRAFT_27614,ML978066,3841954,3842364,0.00013673432
gene:BU24DRAFT_457695,gene:BU24DRAFT_457695,ML978066,3843037,3845308,0.00011545839
gene:BU24DRAFT_470548,gene:BU24DRAFT_470548,ML978066,3847410,3850766,0.00010819946
gene:BU24DRAFT_323404,gene:BU24DRAFT_323404,ML978066,3853704,3854765,6.0127542e-05
gene:BU24DRAFT_27662,gene:BU24DRAFT_27662,ML978066,3854699,3857654,3.901221e-05
gene:BU24DRAFT_417379,gene:BU24DRAFT_417379,ML978066,3860244,3863326,0.00013177308
gene:BU24DRAFT_417380,gene:BU24DRAFT_417380,ML978066,3863281,3864049,0.00013237029
gene:BU24DRAFT_457699,gene:BU24DRAFT_457699,ML978066,3864341,3865507,0.00029677743
gene:BU24DRAFT_404725,gene:BU24DRAFT_404725,ML978066,3866488,3867495,0.00026542344
gene:BU24DRAFT_457700,gene:BU24DRAFT_457700,ML978066,3869363,3873093,0.00034801918
gene:BU24DRAFT_28039,gene:BU24DRAFT_28039,ML978066,3874418,3875205,0.00023187498
gene:BU24DRAFT_28163,gene:BU24DRAFT_28163,ML978066,3876678,3878368,5.5416804e-05
gene:BU24DRAFT_404728,gene:BU24DRAFT_404728,ML978066,3878692,3879615,8.079673e-05
gene:BU24DRAFT_457704,gene:BU24DRAFT_457704,ML978066,3885141,3885596,9.7731434e-05
gene:BU24DRAFT_28046,gene:BU24DRAFT_28046,ML978066,3886789,3887264,0.00010678021
gene:BU24DRAFT_332039,gene:BU24DRAFT_332039,ML978066,3889564,3891046,6.572952e-05
gene:BU24DRAFT_457706,gene:BU24DRAFT_457706,ML978066,3891767,3892731,9.6092146e-05
gene:BU24DRAFT_417390,gene:BU24DRAFT_417390,ML978066,3892922,3894707,0.00035831556
gene:BU24DRAFT_430320,gene:BU24DRAFT_430320,ML978066,3894954,3897719,0.0013416052
gene:BU24DRAFT_430321,gene:BU24DRAFT_430321,ML978066,3898038,3899368,0.00021219392
gene:BU24DRAFT_470572,gene:BU24DRAFT_470572,ML978066,3901238,3903009,0.0001630646
gene:BU24DRAFT_28492,gene:BU24DRAFT_28492,ML978066,3903339,3903856,0.000113719834
gene:BU24DRAFT_339503,gene:BU24DRAFT_339503,ML978066,3905148,3908368,4.3659682e-05
gene:BU24DRAFT_438716,gene:BU24DRAFT_438716,ML978066,3909118,3910931,5.0920567e-05
gene:BU24DRAFT_457712,gene:BU24DRAFT_457712,ML978066,3911335,3912311,7.665708e-05
gene:BU24DRAFT_28566,gene:BU24DRAFT_28566,ML978066,3912027,3913366,4.9809627e-05
gene:BU24DRAFT_362581,gene:BU24DRAFT_362581,ML978066,3913550,3915449,8.829737e-05
gene:BU24DRAFT_384012,gene:BU24DRAFT_384012,ML978066,3915744,3919497,5.3728076e-05
gene:BU24DRAFT_362588,gene:BU24DRAFT_362588,ML978066,3919652,3921281,0.00021018187
gene:BU24DRAFT_28591,gene:BU24DRAFT_28591,ML978066,3921977,3924038,0.0001971708
gene:BU24DRAFT_417402,gene:BU24DRAFT_417402,ML978066,3925422,3926252,0.00014991708
gene:BU24DRAFT_417403,gene:BU24DRAFT_417403,ML978066,3926774,3928450,6.9664726e-05
gene:BU24DRAFT_338018,gene:BU24DRAFT_338018,ML978066,3929069,3931536,4.999312e-05
gene:BU24DRAFT_417404,gene:BU24DRAFT_417404,ML978066,3933617,3934905,7.585408e-05
gene:BU24DRAFT_340179,gene:BU24DRAFT_340179,ML978066,3935829,3937153,9.192184e-05
gene:BU24DRAFT_337318,gene:BU24DRAFT_337318,ML978066,3941154,3942745,5.7142683e-05
gene:BU24DRAFT_417408,gene:BU24DRAFT_417408,ML978066,3945152,3947613,0.00026093164
gene:BU24DRAFT_362609,gene:BU24DRAFT_362609,ML978066,3947635,3948747,0.0006115943
gene:BU24DRAFT_417411,gene:BU24DRAFT_417411,ML978066,3948709,3949974,0.0002027477
gene:BU24DRAFT_339387,gene:BU24DRAFT_339387,ML978066,3951941,3952693,0.00020080835
gene:BU24DRAFT_326989,gene:BU24DRAFT_326989,ML978066,3953314,3953913,8.1572776e-05
gene:BU24DRAFT_430333,gene:BU24DRAFT_430333,ML978066,3955304,3956944,9.043596e-05
gene:BU24DRAFT_28823,gene:BU24DRAFT_28823,ML978066,3957001,3958696,0.000106252155
gene:BU24DRAFT_28919,gene:BU24DRAFT_28919,ML978066,3964631,3965415,0.00014052074
gene:BU24DRAFT_417417,gene:BU24DRAFT_417417,ML978066,3965541,3966769,0.0001551489
gene:BU24DRAFT_417418,gene:BU24DRAFT_417418,ML978066,3969847,3971136,9.704548e-05
gene:BU24DRAFT_446728,gene:BU24DRAFT_446728,ML978066,3971559,3972447,0.00011331841
gene:BU24DRAFT_430335,gene:BU24DRAFT_430335,ML978066,3972744,3973485,5.6540997e-05
gene:BU24DRAFT_430344,gene:BU24DRAFT_430344,ML978066,3975638,3976652,6.592826e-05
gene:BU24DRAFT_338189,gene:BU24DRAFT_338189,ML978066,3981187,3982293,8.981525e-05
gene:BU24DRAFT_417427,gene:BU24DRAFT_417427,ML978066,3988541,3989914,9.40473e-05
gene:BU24DRAFT_404759,gene:BU24DRAFT_404759,ML978066,3990784,3991683,7.423188e-05
gene:BU24DRAFT_417429,gene:BU24DRAFT_417429,ML978066,3992217,3995669,6.798901e-05
gene:BU24DRAFT_417430,gene:BU24DRAFT_417430,ML978066,3995820,3997304,6.0535483e-05
gene:BU24DRAFT_438734,gene:BU24DRAFT_438734,ML978066,3997284,3998342,0.00011840057
gene:BU24DRAFT_438735,gene:BU24DRAFT_438735,ML978066,3998519,4000120,4.559701e-05
gene:BU24DRAFT_417432,gene:BU24DRAFT_417432,ML978066,4000121,4004583,8.1334365e-05
gene:BU24DRAFT_29714,gene:BU24DRAFT_29714,ML978066,4004415,4005197,0.00011659312
gene:BU24DRAFT_29266,gene:BU24DRAFT_29266,ML978066,4006632,4008483,6.439818e-05
gene:BU24DRAFT_29753,gene:BU24DRAFT_29753,ML978066,4009329,4010300,9.2116934e-05
gene:BU24DRAFT_29787,gene:BU24DRAFT_29787,ML978066,4010351,4013646,0.00017090052
gene:BU24DRAFT_417442,gene:BU24DRAFT_417442,ML978066,4017016,4018465,0.00015426043
gene:BU24DRAFT_457741,gene:BU24DRAFT_457741,ML978066,4019510,4020600,0.00014533254
gene:BU24DRAFT_404770,gene:BU24DRAFT_404770,ML978066,4022254,4024298,0.00014267927
gene:BU24DRAFT_417451,gene:BU24DRAFT_417451,ML978066,4024607,4026178,5.302427e-05
gene:BU24DRAFT_417453,gene:BU24DRAFT_417453,ML978066,4026830,4028531,0.0001443973
gene:BU24DRAFT_417455,gene:BU24DRAFT_417455,ML978066,4028463,4029498,0.00013317725
gene:BU24DRAFT_336040,gene:BU24DRAFT_336040,ML978066,4029793,4030665,0.00011256155
gene:BU24DRAFT_338545,gene:BU24DRAFT_338545,ML978066,4030960,4031819,0.00011845498
gene:BU24DRAFT_404776,gene:BU24DRAFT_404776,ML978066,4033213,4035843,6.475462e-05
gene:BU24DRAFT_417458,gene:BU24DRAFT_417458,ML978066,4037334,4038091,0.0001066964
gene:BU24DRAFT_417460,gene:BU24DRAFT_417460,ML978066,4039146,4040862,7.568566e-05
gene:BU24DRAFT_30203,gene:BU24DRAFT_30203,ML978066,4041247,4042080,0.00032488315
gene:BU24DRAFT_457751,gene:BU24DRAFT_457751,ML978066,4042288,4042596,0.00015207026
gene:BU24DRAFT_404781,gene:BU24DRAFT_404781,ML978066,4043567,4044038,0.00013200307
gene:BU24DRAFT_417464,gene:BU24DRAFT_417464,ML978066,4045320,4046159,0.00012868266
gene:BU24DRAFT_417465,gene:BU24DRAFT_417465,ML978066,4046353,4049369,0.00015839191
gene:BU24DRAFT_488166,gene:BU24DRAFT_488166,ML978066,4049610,4051705,0.00021855054
gene:BU24DRAFT_470646,gene:BU24DRAFT_470646,ML978066,4052563,4054062,8.089085e-05
gene:BU24DRAFT_488167,gene:BU24DRAFT_488167,ML978066,4055113,4056562,0.0001266663
gene:BU24DRAFT_488168,gene:BU24DRAFT_488168,ML978066,4056694,4057866,0.00010154356
gene:BU24DRAFT_457759,gene:BU24DRAFT_457759,ML978066,4058635,4059543,0.00020239218
gene:BU24DRAFT_384103,gene:BU24DRAFT_384103,ML978066,4060810,4062204,0.00011857486
gene:BU24DRAFT_30280,gene:BU24DRAFT_30280,ML978066,4062281,4063633,7.762945e-05
gene:BU24DRAFT_362681,gene:BU24DRAFT_362681,ML978066,4064999,4067821,4.674314e-05
gene:BU24DRAFT_404791,gene:BU24DRAFT_404791,ML978066,4068148,4069331,5.6585584e-05
gene:BU24DRAFT_417471,gene:BU24DRAFT_417471,ML978066,4070700,4073325,8.724763e-05
gene:BU24DRAFT_417472,gene:BU24DRAFT_417472,ML978066,4073535,4075985,8.1789396e-05
gene:BU24DRAFT_417473,gene:BU24DRAFT_417473,ML978066,4075596,4076546,5.3442545e-05
gene:BU24DRAFT_30557,gene:BU24DRAFT_30557,ML978066,4076995,4078627,7.9496254e-05
gene:BU24DRAFT_417475,gene:BU24DRAFT_417475,ML978066,4078988,4080292,6.697813e-05
gene:BU24DRAFT_417476,gene:BU24DRAFT_417476,ML978066,4080507,4082174,4.689283e-05
gene:BU24DRAFT_362696,gene:BU24DRAFT_362696,ML978066,4082302,4084670,8.2507555e-05
gene:BU24DRAFT_417477,gene:BU24DRAFT_417477,ML978066,4085122,4085621,8.4844476e-05
gene:BU24DRAFT_404797,gene:BU24DRAFT_404797,ML978066,4086018,4087936,0.00013356406
gene:BU24DRAFT_362698,gene:BU24DRAFT_362698,ML978066,4088842,4090128,9.965687e-05
gene:BU24DRAFT_457773,gene:BU24DRAFT_457773,ML978066,4090790,4092152,0.0001321829
gene:BU24DRAFT_470653,gene:BU24DRAFT_470653,ML978066,4092590,4093600,0.0003014373
gene:BU24DRAFT_336547,gene:BU24DRAFT_336547,ML978066,4094680,4095581,0.00049706816
gene:BU24DRAFT_384131,gene:BU24DRAFT_384131,ML978066,4095990,4097819,0.0011272528
gene:BU24DRAFT_488185,gene:BU24DRAFT_488185,ML978066,4097957,4102032,0.00062756543
gene:BU24DRAFT_339445,gene:BU24DRAFT_339445,ML978066,4102784,4103812,0.00022035684
gene:BU24DRAFT_30651,gene:BU24DRAFT_30651,ML978066,4104461,4106374,4.1884887e-05
gene:BU24DRAFT_404806,gene:BU24DRAFT_404806,ML978066,4106961,4109406,4.0629864e-05
gene:BU24DRAFT_338768,gene:BU24DRAFT_338768,ML978066,4110590,4112173,4.2952735e-05
gene:BU24DRAFT_417483,gene:BU24DRAFT_417483,ML978066,4112376,4115328,4.9033217e-05
gene:BU24DRAFT_446777,gene:BU24DRAFT_446777,ML978066,4115440,4117500,6.54616e-05
gene:BU24DRAFT_417486,gene:BU24DRAFT_417486,ML978066,4117579,4118646,0.000100660305
gene:BU24DRAFT_430375,gene:BU24DRAFT_430375,ML978066,4118944,4119968,0.00062843104
gene:BU24DRAFT_446780,gene:BU24DRAFT_446780,ML978066,4120575,4124588,0.00036483834
gene:BU24DRAFT_30789,gene:BU24DRAFT_30789,ML978066,4126009,4127270,0.0012900044
gene:BU24DRAFT_417491,gene:BU24DRAFT_417491,ML978066,4128350,4128790,0.0010301886
gene:BU24DRAFT_338462,gene:BU24DRAFT_338462,ML978066,4130340,4131914,0.0013715546
gene:BU24DRAFT_362739,gene:BU24DRAFT_362739,ML978066,4133537,4136576,0.001232334
gene:BU24DRAFT_488198,gene:BU24DRAFT_488198,ML978066,4136647,4137551,0.0019295951
gene:BU24DRAFT_417498,gene:BU24DRAFT_417498,ML978066,4138741,4140496,0.015149507
gene:BU24DRAFT_430380,gene:BU24DRAFT_430380,ML978066,4144235,4145229,0.00013831936
gene:BU24DRAFT_30858,gene:BU24DRAFT_30858,ML978066,4145313,4145888,7.9579135e-05
gene:BU24DRAFT_31113,gene:BU24DRAFT_31113,ML978066,4147149,4149527,2.5430343e-05
gene:BU24DRAFT_446787,gene:BU24DRAFT_446787,ML978066,4149917,4153075,3.9451217e-05
gene:BU24DRAFT_417503,gene:BU24DRAFT_417503,ML978066,4153475,4154284,4.867923e-05
gene:BU24DRAFT_446789,gene:BU24DRAFT_446789,ML978066,4155280,4156671,9.929732e-05
gene:BU24DRAFT_337671,gene:BU24DRAFT_337671,ML978066,4157699,4158115,0.00011267432
gene:BU24DRAFT_417506,gene:BU24DRAFT_417506,ML978066,4159244,4160960,0.00024599704
gene:BU24DRAFT_362751,gene:BU24DRAFT_362751,ML978066,4161544,4164163,0.00068400975
gene:BU24DRAFT_417508,gene:BU24DRAFT_417508,ML978066,4164273,4165538,0.0001906429
gene:BU24DRAFT_457799,gene:BU24DRAFT_457799,ML978066,4166411,4166837,0.0002690697
gene:BU24DRAFT_338835,gene:BU24DRAFT_338835,ML978066,4167524,4168363,0.00010593303
gene:BU24DRAFT_417512,gene:BU24DRAFT_417512,ML978066,4168182,4169237,0.0001628234
gene:BU24DRAFT_31465,gene:BU24DRAFT_31465,ML978066,4168882,4169611,0.00013945735
gene:BU24DRAFT_446792,gene:BU24DRAFT_446792,ML978066,4169687,4172616,7.261895e-05
gene:BU24DRAFT_488212,gene:BU24DRAFT_488212,ML978066,4177171,4178619,4.9361664e-05
gene:BU24DRAFT_384189,gene:BU24DRAFT_384189,ML978066,4178789,4179854,0.00010283986
gene:BU24DRAFT_384193,gene:BU24DRAFT_384193,ML978066,4180203,4183248,9.811331e-05
gene:BU24DRAFT_31575,gene:BU24DRAFT_31575,ML978066,4184241,4185210,0.00019983851
gene:BU24DRAFT_31555,gene:BU24DRAFT_31555,ML978066,4186030,4189260,0.00039939428
gene:BU24DRAFT_31541,gene:BU24DRAFT_31541,ML978066,4190555,4191048,0.00017975488
gene:BU24DRAFT_31812,gene:BU24DRAFT_31812,ML978066,4194593,4195925,0.00017246074
gene:BU24DRAFT_404832,gene:BU24DRAFT_404832,ML978066,4198599,4200184,0.00014414598
gene:BU24DRAFT_404833,gene:BU24DRAFT_404833,ML978066,4201797,4203960,0.00011953072
gene:BU24DRAFT_417535,gene:BU24DRAFT_417535,ML978066,4204124,4204333,9.9532335e-05
gene:BU24DRAFT_446800,gene:BU24DRAFT_446800,ML978066,4207332,4210682,3.862315e-05
gene:BU24DRAFT_31790,gene:BU24DRAFT_31790,ML978066,4211599,4214342,6.2034254e-05
gene:BU24DRAFT_457815,gene:BU24DRAFT_457815,ML978066,4217404,4218566,5.908772e-05
gene:BU24DRAFT_32056,gene:BU24DRAFT_32056,ML978066,4219228,4221753,0.0001456498
gene:BU24DRAFT_488223,gene:BU24DRAFT_488223,ML978066,4223455,4227196,0.00011331454
gene:BU24DRAFT_334856,gene:BU24DRAFT_334856,ML978066,4228317,4231922,7.33367e-05
gene:BU24DRAFT_338158,gene:BU24DRAFT_338158,ML978066,4232349,4233518,5.8194193e-05
gene:BU24DRAFT_430394,gene:BU24DRAFT_430394,ML978066,4234059,4235944,5.733112e-05
gene:BU24DRAFT_457822,gene:BU24DRAFT_457822,ML978066,4236184,4238272,0.0003826457
gene:BU24DRAFT_338914,gene:BU24DRAFT_338914,ML978066,4243076,4245092,0.00077667256
gene:BU24DRAFT_488229,gene:BU24DRAFT_488229,ML978066,4245527,4246590,0.000107428794
gene:BU24DRAFT_417551,gene:BU24DRAFT_417551,ML978066,4247397,4249779,0.00020373684
gene:BU24DRAFT_457826,gene:BU24DRAFT_457826,ML978066,4250178,4250642,0.00012903185
gene:BU24DRAFT_446812,gene:BU24DRAFT_446812,ML978066,4250969,4253249,0.00012239743
gene:BU24DRAFT_384225,gene:BU24DRAFT_384225,ML978066,4253485,4255127,0.0001194273
gene:BU24DRAFT_32419,gene:BU24DRAFT_32419,ML978066,4255745,4257192,0.00016766087
gene:BU24DRAFT_32420,gene:BU24DRAFT_32420,ML978066,4257193,4259323,0.00065611396
gene:BU24DRAFT_417555,gene:BU24DRAFT_417555,ML978066,4259333,4260786,7.389465e-05
gene:BU24DRAFT_417557,gene:BU24DRAFT_417557,ML978066,4260854,4262849,4.8512997e-05
gene:BU24DRAFT_417558,gene:BU24DRAFT_417558,ML978066,4262890,4264940,0.00014973129
gene:BU24DRAFT_32450,gene:BU24DRAFT_32450,ML978066,4264934,4265543,7.42087e-05
gene:BU24DRAFT_32466,gene:BU24DRAFT_32466,ML978066,4265544,4270504,7.750595e-05
gene:BU24DRAFT_384239,gene:BU24DRAFT_384239,ML978066,4272699,4277574,7.81024e-05
gene:BU24DRAFT_339942,gene:BU24DRAFT_339942,ML978066,4278695,4279735,0.00014847533
gene:BU24DRAFT_417562,gene:BU24DRAFT_417562,ML978066,4280977,4281487,0.0002475119
gene:BU24DRAFT_417563,gene:BU24DRAFT_417563,ML978066,4281681,4282688,0.00014425856
gene:BU24DRAFT_417565,gene:BU24DRAFT_417565,ML978066,4283078,4283666,0.00013902051
gene:BU24DRAFT_32591,gene:BU24DRAFT_32591,ML978066,4283932,4284860,0.00013940189
gene:BU24DRAFT_417569,gene:BU24DRAFT_417569,ML978066,4287268,4289393,7.7689714e-05
gene:BU24DRAFT_384249,gene:BU24DRAFT_384249,ML978066,4289399,4290864,5.4936514e-05
gene:BU24DRAFT_32692,gene:BU24DRAFT_32692,ML978066,4290801,4292938,7.158552e-05
gene:BU24DRAFT_417573,gene:BU24DRAFT_417573,ML978066,4293124,4294925,0.0001356554
gene:BU24DRAFT_457842,gene:BU24DRAFT_457842,ML978066,4295765,4297924,9.499209e-05
gene:BU24DRAFT_457843,gene:BU24DRAFT_457843,ML978066,4299475,4300860,7.54355e-05
gene:BU24DRAFT_488247,gene:BU24DRAFT_488247,ML978066,4303831,4305039,6.698374e-05
gene:BU24DRAFT_417575,gene:BU24DRAFT_417575,ML978066,4305070,4306512,0.000114449904
gene:BU24DRAFT_488249,gene:BU24DRAFT_488249,ML978066,4306682,4309630,0.0002622086
gene:BU24DRAFT_32897,gene:BU24DRAFT_32897,ML978066,4309746,4310714,0.0001513654
gene:BU24DRAFT_470806,gene:BU24DRAFT_470806,ML978066,4312463,4313053,0.000119845456
gene:BU24DRAFT_337592,gene:BU24DRAFT_337592,ML978066,4314389,4316771,0.00018466702
gene:BU24DRAFT_417579,gene:BU24DRAFT_417579,ML978066,4317124,4318803,0.00013782468
gene:BU24DRAFT_404868,gene:BU24DRAFT_404868,ML978066,4318763,4319386,8.048389e-05
gene:BU24DRAFT_339953,gene:BU24DRAFT_339953,ML978066,4320082,4322097,0.00011562658
gene:BU24DRAFT_384272,gene:BU24DRAFT_384272,ML978066,4322508,4326203,5.0867893e-05
gene:BU24DRAFT_417582,gene:BU24DRAFT_417582,ML978066,4326928,4328826,0.00019713622
gene:BU24DRAFT_33013,gene:BU24DRAFT_33013,ML978066,4328837,4329693,0.00020913039
gene:BU24DRAFT_33025,gene:BU24DRAFT_33025,ML978066,4331917,4332899,0.00017206717
gene:BU24DRAFT_430423,gene:BU24DRAFT_430423,ML978066,4333264,4334466,0.00026210287
gene:BU24DRAFT_438809,gene:BU24DRAFT_438809,ML978066,4341494,4342182,7.391279e-05
gene:BU24DRAFT_339039,gene:BU24DRAFT_339039,ML978066,4342662,4345085,4.7048485e-05
gene:BU24DRAFT_33136,gene:BU24DRAFT_33136,ML978066,4347510,4349558,8.403049e-05
gene:BU24DRAFT_33189,gene:BU24DRAFT_33189,ML978066,4349441,4350236,0.000108876106
gene:BU24DRAFT_33115,gene:BU24DRAFT_33115,ML978066,4350734,4351705,0.00011323246
gene:BU24DRAFT_417589,gene:BU24DRAFT_417589,ML978066,4353864,4355030,0.001976642
gene:BU24DRAFT_488260,gene:BU24DRAFT_488260,ML978066,4355273,4357489,0.0005301538
gene:BU24DRAFT_446839,gene:BU24DRAFT_446839,ML978066,4358701,4361722,0.00055295887
gene:BU24DRAFT_362862,gene:BU24DRAFT_362862,ML978066,4361921,4365321,0.002950669
gene:BU24DRAFT_417593,gene:BU24DRAFT_417593,ML978066,4365920,4367165,0.0044934656
gene:BU24DRAFT_457863,gene:BU24DRAFT_457863,ML978066,4367721,4368536,0.000103358696
gene:BU24DRAFT_33262,gene:BU24DRAFT_33262,ML978066,4369329,4370486,0.00010853662
gene:BU24DRAFT_417595,gene:BU24DRAFT_417595,ML978066,4370898,4372719,0.00011049419
gene:BU24DRAFT_33286,gene:BU24DRAFT_33286,ML978066,4376986,4377342,0.000114819755
gene:BU24DRAFT_337915,gene:BU24DRAFT_337915,ML978066,4377470,4382575,4.4717726e-05
gene:BU24DRAFT_488268,gene:BU24DRAFT_488268,ML978066,4384085,4385511,9.3403796e-05
gene:BU24DRAFT_430435,gene:BU24DRAFT_430435,ML978066,4385715,4387044,4.7362137e-05
gene:BU24DRAFT_430436,gene:BU24DRAFT_430436,ML978066,4388307,4390585,7.936784e-05
gene:BU24DRAFT_404888,gene:BU24DRAFT_404888,ML978066,4396234,4398575,4.2249932e-05
gene:BU24DRAFT_417603,gene:BU24DRAFT_417603,ML978066,4399138,4400033,0.00016073002
gene:BU24DRAFT_417604,gene:BU24DRAFT_417604,ML978066,4400006,4401452,3.5118763e-05
gene:BU24DRAFT_417607,gene:BU24DRAFT_417607,ML978066,4401623,4403713,6.101834e-05
gene:BU24DRAFT_384313,gene:BU24DRAFT_384313,ML978066,4403900,4405643,0.000121483914
gene:BU24DRAFT_438825,gene:BU24DRAFT_438825,ML978066,4405547,4407421,0.000807231
gene:BU24DRAFT_417609,gene:BU24DRAFT_417609,ML978066,4408423,4409950,0.0036548637
gene:BU24DRAFT_417610,gene:BU24DRAFT_417610,ML978066,4410235,4413935,0.0011206986
gene:BU24DRAFT_384327,gene:BU24DRAFT_384327,ML978066,4414063,4418349,0.0052918103
gene:BU24DRAFT_488279,gene:BU24DRAFT_488279,ML978066,4418610,4419641,0.00019026293
gene:BU24DRAFT_384333,gene:BU24DRAFT_384333,ML978066,4419920,4423587,7.317038e-05
gene:BU24DRAFT_33664,gene:BU24DRAFT_33664,ML978066,4426684,4427870,4.1859053e-05
gene:BU24DRAFT_384334,gene:BU24DRAFT_384334,ML978066,4427796,4429826,3.6331316e-05
gene:BU24DRAFT_33643,gene:BU24DRAFT_33643,ML978066,4430020,4431095,5.7524343e-05
gene:BU24DRAFT_33717,gene:BU24DRAFT_33717,ML978066,4431284,4432169,0.00022007627
gene:BU24DRAFT_340220,gene:BU24DRAFT_340220,ML978066,4434005,4435219,0.0012584948
gene:BU24DRAFT_417617,gene:BU24DRAFT_417617,ML978066,4435244,4436289,0.00016154902
gene:BU24DRAFT_417618,gene:BU24DRAFT_417618,ML978066,4436372,4439519,7.544374e-05
gene:BU24DRAFT_33617,gene:BU24DRAFT_33617,ML978066,4439466,4441654,0.00038292256
gene:BU24DRAFT_384344,gene:BU24DRAFT_384344,ML978066,4443113,4444781,0.0005963296
gene:BU24DRAFT_33945,gene:BU24DRAFT_33945,ML978066,4444797,4445294,0.00066906476
gene:BU24DRAFT_362922,gene:BU24DRAFT_362922,ML978066,4444977,4448847,0.0020738032
gene:BU24DRAFT_488292,gene:BU24DRAFT_488292,ML978066,4449031,4450545,0.0027044704
gene:BU24DRAFT_384353,gene:BU24DRAFT_384353,ML978066,4451724,4452275,0.0016782146
gene:BU24DRAFT_339878,gene:BU24DRAFT_339878,ML978066,4453112,4454935,0.0038633707
gene:BU24DRAFT_34087,gene:BU24DRAFT_34087,ML978066,4455196,4458664,0.00070727384
gene:BU24DRAFT_34097,gene:BU24DRAFT_34097,ML978066,4459108,4460208,0.00038145992
gene:BU24DRAFT_337787,gene:BU24DRAFT_337787,ML978066,4461524,4463032,0.007746681
gene:BU24DRAFT_417625,gene:BU24DRAFT_417625,ML978066,4463194,4467555,8.59533e-05
gene:BU24DRAFT_417626,gene:BU24DRAFT_417626,ML978066,4467667,4469218,0.00016099417
gene:BU24DRAFT_457901,gene:BU24DRAFT_457901,ML978066,4469763,4471522,0.00017252078
gene:BU24DRAFT_446876,gene:BU24DRAFT_446876,ML978066,4474247,4475174,0.0001841626
gene:BU24DRAFT_417631,gene:BU24DRAFT_417631,ML978066,4475617,4478376,7.651686e-05
gene:BU24DRAFT_338359,gene:BU24DRAFT_338359,ML978066,4479663,4481901,0.0009445485
gene:BU24DRAFT_384377,gene:BU24DRAFT_384377,ML978066,4482989,4484297,4.1006155e-05
gene:BU24DRAFT_339774,gene:BU24DRAFT_339774,ML978066,4484889,4487219,6.931894e-05
gene:BU24DRAFT_35027,gene:BU24DRAFT_35027,ML978066,4487456,4488674,4.406547e-05
gene:BU24DRAFT_417636,gene:BU24DRAFT_417636,ML978066,4490377,4492668,0.00042120562
gene:BU24DRAFT_339235,gene:BU24DRAFT_339235,ML978066,4493668,4495053,0.00087134074
gene:BU24DRAFT_417638,gene:BU24DRAFT_417638,ML978066,4496111,4497620,0.0005932301
gene:BU24DRAFT_362964,gene:BU24DRAFT_362964,ML978066,4497855,4501152,0.0017498202
gene:BU24DRAFT_438850,gene:BU24DRAFT_438850,ML978066,4501433,4503484,0.00025496646
gene:BU24DRAFT_417640,gene:BU24DRAFT_417640,ML978066,4503622,4505289,0.0015380585
gene:BU24DRAFT_457914,gene:BU24DRAFT_457914,ML978066,4506535,4507430,0.008822202
gene:BU24DRAFT_417643,gene:BU24DRAFT_417643,ML978066,4509063,4511134,0.00012920823
gene:BU24DRAFT_35246,gene:BU24DRAFT_35246,ML978066,4512030,4513334,5.255082e-05
gene:BU24DRAFT_430471,gene:BU24DRAFT_430471,ML978066,4513649,4515831,0.00011464021
gene:BU24DRAFT_35309,gene:BU24DRAFT_35309,ML978066,4516738,4517670,6.581351e-05
gene:BU24DRAFT_457918,gene:BU24DRAFT_457918,ML978066,4517989,4519818,7.5688826e-05
gene:BU24DRAFT_35405,gene:BU24DRAFT_35405,ML978066,4520808,4523146,2.2953425e-05
gene:BU24DRAFT_417650,gene:BU24DRAFT_417650,ML978066,4523558,4525885,4.9921302e-05
gene:BU24DRAFT_417652,gene:BU24DRAFT_417652,ML978066,4525947,4527405,0.01749991
